#EventID,Time,latitude,longitude,depth,Author,Catalog,Contributor,ContributorID,MagType,mag,MagAuthor,EventLocationName
20201122_0000091,2020-11-22T12:05:58.0Z,38.7,38.11,7.0,DDA,EMSC-RTS,DDA,923342,ml,2.6,DDA,EASTERN TURKEY
20201121_0000085,2020-11-21T10:13:45.0Z,37.35,36.12,7.0,DDA,EMSC-RTS,DDA,923047,ml,2.2,DDA,CENTRAL TURKEY
20201116_0000176,2020-11-16T18:55:40.4Z,36.95,35.58,7.0,DDA,EMSC-RTS,DDA,921803,ml,2.3,DDA,CENTRAL TURKEY
20201113_0000182,2020-11-13T16:06:26.2Z,37.19,37.26,5.0,DDA,EMSC-RTS,DDA,920863,ml,2.4,DDA,CENTRAL TURKEY
20201113_0000023,2020-11-13T03:06:41.2Z,37.7,36.31,7.0,DDA,EMSC-RTS,DDA,920684,ml,2.1,DDA,CENTRAL TURKEY
20201111_0000110,2020-11-11T21:18:03.7Z,36.73,36.66,7.0,DDA,EMSC-RTS,DDA,920373,ml,2.4,DDA,TURKEY-SYRIA BORDER REGION
20201110_0000189,2020-11-10T22:59:54.0Z,38.1,36.96,7.0,DDA,EMSC-RTS,DDA,920078,ml,2.5,DDA,CENTRAL TURKEY
20201110_0000062,2020-11-10T09:02:49.3Z,37.47,36.2,7.0,DDA,EMSC-RTS,DDA,919893,ml,2.0,DDA,CENTRAL TURKEY
20201110_0000032,2020-11-10T00:50:00.9Z,35.55,37.46,7.0,DDA,EMSC-RTS,DDA,919854,ml,2.0,DDA,SYRIA
20201109_0000200,2020-11-09T22:13:59.7Z,36.77,38.22,19.0,ISK,EMSC-RTS,ISK,919772,ml,2.5,ISK,TURKEY-SYRIA BORDER REGION
20201106_0000099,2020-11-06T12:55:40.4Z,38.68,38.11,7.0,DDA,EMSC-RTS,DDA,918809,ml,2.9,DDA,EASTERN TURKEY
20201105_0000231,2020-11-05T21:55:18.2Z,38.7,38.1,7.0,DDA,EMSC-RTS,DDA,918596,ml,2.0,DDA,EASTERN TURKEY
20201105_0000220,2020-11-05T20:18:32.8Z,38.68,38.13,5.0,EMSC,EMSC-RTS,EMSC,918585,ml,2.6,EMSC,EASTERN TURKEY
20201105_0000073,2020-11-05T09:27:42.3Z,36.08,35.68,6.0,DDA,EMSC-RTS,DDA,918415,ml,2.4,DDA,CENTRAL TURKEY
20201105_0000048,2020-11-05T05:35:14.8Z,38.79,38.17,7.0,DDA,EMSC-RTS,DDA,918385,ml,2.3,DDA,EASTERN TURKEY
20201105_0000017,2020-11-05T02:50:37.9Z,38.81,38.11,5.0,EMSC,EMSC-RTS,EMSC,918340,ml,3.2,EMSC,EASTERN TURKEY
20201102_0000227,2020-11-02T16:24:20.2Z,37.04,36.12,7.0,DDA,EMSC-RTS,DDA,917539,ml,2.9,DDA,CENTRAL TURKEY
20201028_0000047,2020-10-28T05:52:06.5Z,35.98,36.44,20.0,EMSC,EMSC-RTS,EMSC,915137,ml,3.3,EMSC,SYRIA
20201028_0000018,2020-10-28T01:39:58.9Z,35.95,36.45,20.0,EMSC,EMSC-RTS,EMSC,915050,ml,3.3,EMSC,SYRIA
20201025_0000036,2020-10-25T08:07:28.0Z,37.85,37.41,11.0,DDA,EMSC-RTS,DDA,914292,ml,2.0,DDA,CENTRAL TURKEY
20201022_0000078,2020-10-22T11:25:41.3Z,38.71,38.06,3.0,EMSC,EMSC-RTS,EMSC,913482,ml,2.8,EMSC,EASTERN TURKEY
20201019_0000141,2020-10-19T16:38:08.1Z,37.85,37.48,7.0,DDA,EMSC-RTS,DDA,912619,ml,2.0,DDA,CENTRAL TURKEY
20201017_0000177,2020-10-17T20:31:37.2Z,38.7,38.1,7.0,DDA,EMSC-RTS,DDA,912006,ml,2.0,DDA,EASTERN TURKEY
20201017_0000125,2020-10-17T14:50:50.3Z,37.76,37.65,8.0,EMSC,EMSC-RTS,EMSC,911945,ml,2.6,EMSC,CENTRAL TURKEY
20201017_0000087,2020-10-17T11:55:14.8Z,37.77,37.75,2.0,EMSC,EMSC-RTS,EMSC,911903,ml,2.5,EMSC,CENTRAL TURKEY
20201017_0000066,2020-10-17T09:02:19.0Z,37.24,37.42,28.0,DDA,EMSC-RTS,DDA,911877,ml,2.2,DDA,CENTRAL TURKEY
20201016_0000050,2020-10-16T07:35:43.2Z,38.7,38.1,7.0,DDA,EMSC-RTS,DDA,911646,ml,2.0,DDA,EASTERN TURKEY
20201016_0000002,2020-10-16T00:24:47.5Z,37.87,37.46,7.0,DDA,EMSC-RTS,DDA,911580,ml,2.3,DDA,CENTRAL TURKEY
20201013_0000179,2020-10-13T23:24:28.8Z,38.88,38.22,7.0,DDA,EMSC-RTS,DDA,911059,ml,2.2,DDA,EASTERN TURKEY
20201013_0000153,2020-10-13T21:52:56.9Z,38.9,38.21,12.0,EMSC,EMSC-RTS,EMSC,911010,ml,3.1,EMSC,EASTERN TURKEY
20201013_0000150,2020-10-13T21:00:24.7Z,38.88,38.21,15.0,DDA,EMSC-RTS,DDA,911005,ml,2.6,DDA,EASTERN TURKEY
20201013_0000027,2020-10-13T04:22:38.2Z,38.89,38.21,7.0,DDA,EMSC-RTS,DDA,910808,ml,2.0,DDA,EASTERN TURKEY
20201010_0000042,2020-10-10T05:46:55.6Z,38.71,38.1,15.0,DDA,EMSC-RTS,DDA,910004,ml,2.1,DDA,EASTERN TURKEY
20201009_0000101,2020-10-09T13:59:04.7Z,38.69,38.09,7.0,DDA,EMSC-RTS,DDA,909798,ml,2.1,DDA,EASTERN TURKEY
20201005_0000127,2020-10-05T17:50:13.3Z,38.69,38.12,7.0,DDA,EMSC-RTS,DDA,908693,ml,2.0,DDA,EASTERN TURKEY
20201003_0000134,2020-10-03T16:11:58.3Z,37.55,36.27,14.0,DDA,EMSC-RTS,DDA,908135,ml,2.6,DDA,CENTRAL TURKEY
20201002_0000092,2020-10-02T09:01:38.1Z,37.12,37.46,6.0,DDA,EMSC-RTS,DDA,907754,ml,2.2,DDA,CENTRAL TURKEY
20201001_0000222,2020-10-01T10:19:26.2Z,38.7,38.11,7.0,DDA,EMSC-RTS,DDA,907392,ml,2.0,DDA,EASTERN TURKEY
20201001_0000186,2020-10-01T08:15:24.7Z,38.72,38.11,7.0,EMSC,EMSC-RTS,EMSC,907345,ml,2.7,EMSC,EASTERN TURKEY
20201001_0000036,2020-10-01T01:04:38.4Z,38.68,38.1,5.0,EMSC,EMSC-RTS,EMSC,907158,ml,3.7,EMSC,EASTERN TURKEY
20200930_0000166,2020-09-30T22:27:11.2Z,38.69,38.1,7.0,DDA,EMSC-RTS,DDA,907073,ml,2.6,DDA,EASTERN TURKEY
20200929_0000177,2020-09-29T22:05:58.8Z,36.83,35.97,6.0,EMSC,EMSC-RTS,EMSC,906803,ml,2.6,EMSC,CENTRAL TURKEY
20200929_0000087,2020-09-29T12:03:30.1Z,38.97,35.77,24.0,DDA,EMSC-RTS,DDA,906686,ml,2.1,DDA,CENTRAL TURKEY
20200929_0000052,2020-09-29T08:49:37.8Z,38.95,35.77,7.0,DDA,EMSC-RTS,DDA,906643,ml,2.0,DDA,CENTRAL TURKEY
20200929_0000018,2020-09-29T00:40:37.7Z,38.69,38.11,7.0,DDA,EMSC-RTS,DDA,906589,ml,2.0,DDA,EASTERN TURKEY
20200928_0000177,2020-09-28T19:36:20.9Z,38.7,38.11,10.0,EMSC,EMSC-RTS,EMSC,906515,ml,3.4,EMSC,EASTERN TURKEY
20200928_0000084,2020-09-28T09:46:34.7Z,38.69,38.09,7.0,DDA,EMSC-RTS,DDA,906396,ml,2.3,DDA,EASTERN TURKEY
20200927_0000180,2020-09-27T18:37:16.0Z,37.55,35.59,7.0,DDA,EMSC-RTS,DDA,906204,ml,2.4,DDA,CENTRAL TURKEY
20200926_0000179,2020-09-26T19:33:15.5Z,37.04,36.18,7.0,DDA,EMSC-RTS,DDA,905908,ml,2.0,DDA,CENTRAL TURKEY
20200926_0000138,2020-09-26T15:59:26.9Z,38.69,38.09,7.0,DDA,EMSC-RTS,DDA,905862,ml,2.3,DDA,EASTERN TURKEY
20200924_0000062,2020-09-24T08:01:56.8Z,36.02,35.9,8.0,EMSC,EMSC-RTS,EMSC,905150,ml,2.7,EMSC,CENTRAL TURKEY
20200923_0000174,2020-09-23T20:37:58.6Z,38.71,38.15,4.0,EMSC,EMSC-RTS,EMSC,905007,ml,2.6,EMSC,EASTERN TURKEY
20200922_0000171,2020-09-22T23:00:53.9Z,38.68,38.15,5.0,EMSC,EMSC-RTS,EMSC,904706,ml,2.8,EMSC,EASTERN TURKEY
20200922_0000091,2020-09-22T12:16:08.1Z,38.72,38.12,7.0,DDA,EMSC-RTS,DDA,904602,ml,2.0,DDA,EASTERN TURKEY
20200922_0000070,2020-09-22T09:46:03.6Z,37.2,37.76,2.0,EMSC,EMSC-RTS,EMSC,904573,ml,2.5,EMSC,CENTRAL TURKEY
20200921_0000152,2020-09-21T18:58:16.3Z,38.69,38.09,7.0,DDA,EMSC-RTS,DDA,904411,ml,2.8,DDA,EASTERN TURKEY
20200920_0000060,2020-09-20T06:55:21.7Z,38.71,38.11,7.0,DDA,EMSC-RTS,DDA,903981,ml,2.0,DDA,EASTERN TURKEY
20200920_0000043,2020-09-20T05:45:15.9Z,38.67,38.08,6.0,EMSC,EMSC-RTS,EMSC,903961,ml,3.7,EMSC,EASTERN TURKEY
20200920_0000013,2020-09-20T01:50:49.9Z,38.7,38.08,7.0,DDA,EMSC-RTS,DDA,903923,ml,2.3,DDA,EASTERN TURKEY
20200920_0000011,2020-09-20T01:43:33.7Z,38.74,38.14,5.0,EMSC,EMSC-RTS,EMSC,903921,ml,2.7,EMSC,EASTERN TURKEY
20200919_0000085,2020-09-19T13:49:02.0Z,38.73,38.11,15.0,DDA,EMSC-RTS,DDA,903784,ml,2.2,DDA,EASTERN TURKEY
20200919_0000052,2020-09-19T09:30:06.3Z,36.99,35.91,2.0,EMSC,EMSC-RTS,EMSC,903740,ml,4.0,EMSC,CENTRAL TURKEY
20200919_0000048,2020-09-19T07:18:30.0Z,38.71,38.12,7.0,DDA,EMSC-RTS,DDA,903733,ml,2.0,DDA,EASTERN TURKEY
20200919_0000038,2020-09-19T06:36:38.4Z,38.7,38.1,7.0,DDA,EMSC-RTS,DDA,903722,ml,2.1,DDA,EASTERN TURKEY
20200918_0000171,2020-09-18T22:05:50.1Z,38.69,38.09,7.0,DDA,EMSC-RTS,DDA,903627,ml,2.0,DDA,EASTERN TURKEY
20200918_0000152,2020-09-18T20:11:39.2Z,38.69,38.07,7.0,DDA,EMSC-RTS,DDA,903602,ml,2.3,DDA,EASTERN TURKEY
20200918_0000127,2020-09-18T17:04:32.2Z,38.69,38.07,7.0,DDA,EMSC-RTS,DDA,903572,ml,2.6,DDA,EASTERN TURKEY
20200918_0000095,2020-09-18T12:41:27.7Z,38.68,38.16,9.0,EMSC,EMSC-RTS,EMSC,903527,ml,3.0,EMSC,EASTERN TURKEY
20200918_0000070,2020-09-18T08:41:23.0Z,38.74,38.12,8.0,DDA,EMSC-RTS,DDA,903493,ml,2.1,DDA,EASTERN TURKEY
20200918_0000063,2020-09-18T08:09:24.0Z,38.72,38.13,7.0,DDA,EMSC-RTS,DDA,903484,ml,2.1,DDA,EASTERN TURKEY
20200918_0000061,2020-09-18T07:55:16.3Z,38.7,38.13,7.0,DDA,EMSC-RTS,DDA,903482,ml,2.0,DDA,EASTERN TURKEY
20200918_0000059,2020-09-18T07:31:36.7Z,38.73,38.14,7.0,DDA,EMSC-RTS,DDA,903480,ml,2.2,DDA,EASTERN TURKEY
20200918_0000052,2020-09-18T06:54:06.0Z,38.68,38.11,5.0,EMSC,EMSC-RTS,EMSC,903469,mb,4.2,EMSC,EASTERN TURKEY
20200918_0000027,2020-09-18T02:51:44.8Z,38.69,38.12,7.0,DDA,EMSC-RTS,DDA,903441,ml,2.0,DDA,EASTERN TURKEY
20200918_0000020,2020-09-18T00:59:37.2Z,38.69,38.1,7.0,DDA,EMSC-RTS,DDA,903432,ml,2.0,DDA,EASTERN TURKEY
20200918_0000005,2020-09-18T00:47:51.3Z,38.7,38.11,5.0,EMSC,EMSC-RTS,EMSC,903395,ml,3.9,EMSC,EASTERN TURKEY
20200917_0000193,2020-09-17T23:41:30.1Z,38.69,38.07,7.0,DDA,EMSC-RTS,DDA,903425,ml,2.0,DDA,EASTERN TURKEY
20200917_0000165,2020-09-17T22:23:42.2Z,38.7,38.09,15.0,EMSC,EMSC-RTS,EMSC,903371,ml,3.4,EMSC,EASTERN TURKEY
20200917_0000150,2020-09-17T20:50:10.3Z,38.71,38.11,5.0,EMSC,EMSC-RTS,EMSC,903352,ml,3.0,EMSC,EASTERN TURKEY
20200917_0000142,2020-09-17T19:52:37.3Z,38.7,38.09,15.0,DDA,EMSC-RTS,DDA,903339,ml,2.6,DDA,EASTERN TURKEY
20200917_0000057,2020-09-17T09:26:38.0Z,37.65,36.88,10.0,DDA,EMSC-RTS,DDA,903227,ml,2.0,DDA,CENTRAL TURKEY
20200917_0000056,2020-09-17T09:08:18.1Z,37.26,37.36,7.0,DDA,EMSC-RTS,DDA,903223,ml,2.0,DDA,CENTRAL TURKEY
20200917_0000022,2020-09-17T00:08:20.4Z,37.71,35.55,7.0,DDA,EMSC-RTS,DDA,903183,ml,2.3,DDA,CENTRAL TURKEY
20200914_0000165,2020-09-14T18:14:48.3Z,38.03,37.91,7.0,DDA,EMSC-RTS,DDA,902592,ml,2.3,DDA,CENTRAL TURKEY
20200912_0000037,2020-09-12T03:11:57.2Z,38.05,38.2,7.0,DDA,EMSC-RTS,DDA,901900,ml,2.1,DDA,EASTERN TURKEY
20200910_0000036,2020-09-10T02:16:38.9Z,35.96,36.27,8.0,DDA,EMSC-RTS,DDA,901342,ml,2.3,DDA,SYRIA
20200909_0000020,2020-09-09T03:36:13.8Z,38.44,37.52,5.0,EMSC,EMSC-RTS,EMSC,901042,ml,2.8,EMSC,CENTRAL TURKEY
20200908_0000066,2020-09-08T08:57:31.1Z,37.16,37.1,7.0,DDA,EMSC-RTS,DDA,900808,ml,2.0,DDA,CENTRAL TURKEY
20200907_0000031,2020-09-07T09:37:27.0Z,37.85,38.38,6.0,DDA,EMSC-RTS,DDA,900031,ml,2.1,DDA,EASTERN TURKEY
20200903_0000065,2020-09-06T19:06:22.2Z,37.03,35.72,32.0,DDA,EMSC-RTS,DDA,890811,ml,2.4,DDA,CENTRAL TURKEY
20200902_0000134,2020-09-05T23:06:57.2Z,37.2,35.42,16.0,DDA,EMSC-RTS,DDA,890544,ml,2.0,DDA,CENTRAL TURKEY
20200902_0000104,2020-09-05T19:13:34.0Z,37.27,35.38,7.0,DDA,EMSC-RTS,DDA,890500,ml,2.1,DDA,CENTRAL TURKEY
20200903_0000326,2020-09-03T09:33:25.6Z,37.23,35.42,5.0,ISK,EMSC-RTS,ISK,900195,ml,3.0,ISK,CENTRAL TURKEY
20200902_0000175,2020-09-02T16:24:45.6Z,37.52,35.69,7.0,DDA,EMSC-RTS,DDA,890598,ml,2.4,DDA,CENTRAL TURKEY
20200902_0000391,2020-09-02T13:55:48.4Z,37.24,35.42,12.0,EMSC,EMSC-RTS,EMSC,900352,ml,2.8,EMSC,CENTRAL TURKEY
20200901_0000385,2020-09-01T12:01:37.7Z,37.65,35.56,11.0,ISK,EMSC-RTS,ISK,900612,ml,2.5,ISK,CENTRAL TURKEY
20200829_0000121,2020-08-29T18:53:11.7Z,37.31,36.12,8.0,DDA,EMSC-RTS,DDA,889522,ml,2.2,DDA,CENTRAL TURKEY
20200829_0000042,2020-08-29T09:42:29.5Z,37.21,34.82,5.0,EMSC,EMSC-RTS,EMSC,889431,ml,3.0,EMSC,CENTRAL TURKEY
20200827_0000061,2020-08-27T07:52:19.8Z,37.46,35.89,7.0,DDA,EMSC-RTS,DDA,888880,ml,2.0,DDA,CENTRAL TURKEY
20200824_0000152,2020-08-24T22:03:46.4Z,36.69,36.63,7.0,EMSC,EMSC-RTS,EMSC,888256,ml,2.7,EMSC,TURKEY-SYRIA BORDER REGION
20200824_0000081,2020-08-24T13:23:01.0Z,38.95,35.83,16.0,DDA,EMSC-RTS,DDA,888162,ml,2.6,DDA,CENTRAL TURKEY
20200824_0000029,2020-08-24T07:16:05.0Z,38.94,35.79,7.0,DDA,EMSC-RTS,DDA,888090,ml,2.0,DDA,CENTRAL TURKEY
20200824_0000018,2020-08-24T04:21:51.9Z,39.0,35.86,7.0,EMSC,EMSC-RTS,EMSC,888071,ml,2.5,EMSC,CENTRAL TURKEY
20200823_0000035,2020-08-23T07:54:11.0Z,38.75,38.21,7.0,DDA,EMSC-RTS,DDA,887843,ml,2.1,DDA,EASTERN TURKEY
20200821_0000055,2020-08-21T06:12:45.0Z,38.05,37.99,9.0,DDA,EMSC-RTS,DDA,887292,ml,2.0,DDA,CENTRAL TURKEY
20200820_0000044,2020-08-20T09:14:11.3Z,37.35,35.16,7.0,DDA,EMSC-RTS,DDA,887000,ml,2.0,DDA,CENTRAL TURKEY
20200820_0000023,2020-08-20T03:35:18.2Z,38.21,37.16,13.0,DDA,EMSC-RTS,DDA,886922,ml,2.3,DDA,CENTRAL TURKEY
20200816_0000112,2020-08-16T15:18:33.9Z,38.08,38.22,4.0,EMSC,EMSC-RTS,EMSC,885835,ml,2.8,EMSC,EASTERN TURKEY
20200816_0000033,2020-08-16T02:52:20.8Z,36.96,36.15,7.0,DDA,EMSC-RTS,DDA,885724,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20200813_0000137,2020-08-13T15:28:06.6Z,37.12,37.39,7.0,DDA,EMSC-RTS,DDA,885001,ml,2.1,DDA,CENTRAL TURKEY
20200812_0000111,2020-08-12T17:03:35.4Z,35.7,35.59,10.0,EMSC,EMSC-RTS,EMSC,884687,ml,3.7,EMSC,NEAR THE COAST OF SYRIA
20200812_0000057,2020-08-12T08:53:49.7Z,36.92,37.16,7.0,DDA,EMSC-RTS,DDA,884609,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20200811_0000064,2020-08-11T08:01:41.2Z,38.77,38.3,7.0,DDA,EMSC-RTS,DDA,884285,ml,2.0,DDA,EASTERN TURKEY
20200811_0000045,2020-08-11T06:11:05.4Z,37.93,37.65,7.0,DDA,EMSC-RTS,DDA,884261,ml,2.2,DDA,CENTRAL TURKEY
20200810_0000135,2020-08-10T15:06:34.2Z,35.86,35.46,5.0,EMSC,EMSC-RTS,EMSC,884021,ml,2.6,EMSC,NEAR THE COAST OF SYRIA
